,Average Pin Impedance,Pin Variation,Upper Bound,Lower Bound,Average Trial 6387.csv,Lower Bounds Failure 6387.csv,Upper Bounds Failure 6387.csv,Z score 6387.csv,Failed Pins 6387.csv,Average Trial 6419.csv,Lower Bounds Failure 6419.csv,Upper Bounds Failure 6419.csv,Z score 6419.csv,Failed Pins 6419.csv,Average Trial 6432.csv,Lower Bounds Failure 6432.csv,Upper Bounds Failure 6432.csv,Z score 6432.csv,Failed Pins 6432.csv,Average Trial 6434.csv,Lower Bounds Failure 6434.csv,Upper Bounds Failure 6434.csv,Z score 6434.csv,Failed Pins 6434.csv,Average Trial 6441.csv,Lower Bounds Failure 6441.csv,Upper Bounds Failure 6441.csv,Z score 6441.csv,Failed Pins 6441.csv,Average Trial 6463.csv,Lower Bounds Failure 6463.csv,Upper Bounds Failure 6463.csv,Z score 6463.csv,Failed Pins 6463.csv,Average Trial 6504.csv,Lower Bounds Failure 6504.csv,Upper Bounds Failure 6504.csv,Z score 6504.csv,Failed Pins 6504.csv,Average Trial results (35).csv,Lower Bounds Failure results (35).csv,Upper Bounds Failure results (35).csv,Z score results (35).csv,Failed Pins results (35).csv,Average Trial results (36).csv,Lower Bounds Failure results (36).csv,Upper Bounds Failure results (36).csv,Z score results (36).csv,Failed Pins results (36).csv,Average Trial results (37).csv,Lower Bounds Failure results (37).csv,Upper Bounds Failure results (37).csv,Z score results (37).csv,Failed Pins results (37).csv,Average Trial results (38).csv,Lower Bounds Failure results (38).csv,Upper Bounds Failure results (38).csv,Z score results (38).csv,Failed Pins results (38).csv,Average Trial results (39).csv,Lower Bounds Failure results (39).csv,Upper Bounds Failure results (39).csv,Z score results (39).csv,Failed Pins results (39).csv,Average Trial results (40).csv,Lower Bounds Failure results (40).csv,Upper Bounds Failure results (40).csv,Z score results (40).csv,Failed Pins results (40).csv,Average Trial results (41).csv,Lower Bounds Failure results (41).csv,Upper Bounds Failure results (41).csv,Z score results (41).csv,Failed Pins results (41).csv,Average Trial results (42).csv,Lower Bounds Failure results (42).csv,Upper Bounds Failure results (42).csv,Z score results (42).csv,Failed Pins results (42).csv,Average Trial results (43).csv,Lower Bounds Failure results (43).csv,Upper Bounds Failure results (43).csv,Z score results (43).csv,Failed Pins results (43).csv,Average Trial results (44).csv,Lower Bounds Failure results (44).csv,Upper Bounds Failure results (44).csv,Z score results (44).csv,Failed Pins results (44).csv,Average Trial results (45).csv,Lower Bounds Failure results (45).csv,Upper Bounds Failure results (45).csv,Z score results (45).csv,Failed Pins results (45).csv,Average Trial results (46).csv,Lower Bounds Failure results (46).csv,Upper Bounds Failure results (46).csv,Z score results (46).csv,Failed Pins results (46).csv,Average Trial results (47).csv,Lower Bounds Failure results (47).csv,Upper Bounds Failure results (47).csv,Z score results (47).csv,Failed Pins results (47).csv,Average Trial results (48).csv,Lower Bounds Failure results (48).csv,Upper Bounds Failure results (48).csv,Z score results (48).csv,Failed Pins results (48).csv,Average Trial results (49).csv,Lower Bounds Failure results (49).csv,Upper Bounds Failure results (49).csv,Z score results (49).csv,Failed Pins results (49).csv,Average Trial results (50).csv,Lower Bounds Failure results (50).csv,Upper Bounds Failure results (50).csv,Z score results (50).csv,Failed Pins results (50).csv,Average Trial results (51).csv,Lower Bounds Failure results (51).csv,Upper Bounds Failure results (51).csv,Z score results (51).csv,Failed Pins results (51).csv,Average Trial results (52).csv,Lower Bounds Failure results (52).csv,Upper Bounds Failure results (52).csv,Z score results (52).csv,Failed Pins results (52).csv,Average Trial results (53).csv,Lower Bounds Failure results (53).csv,Upper Bounds Failure results (53).csv,Z score results (53).csv,Failed Pins results (53).csv,Average Trial results (54).csv,Lower Bounds Failure results (54).csv,Upper Bounds Failure results (54).csv,Z score results (54).csv,Failed Pins results (54).csv,Average Trial results (55).csv,Lower Bounds Failure results (55).csv,Upper Bounds Failure results (55).csv,Z score results (55).csv,Failed Pins results (55).csv,Average Trial results (56).csv,Lower Bounds Failure results (56).csv,Upper Bounds Failure results (56).csv,Z score results (56).csv,Failed Pins results (56).csv,Average Trial results (57).csv,Lower Bounds Failure results (57).csv,Upper Bounds Failure results (57).csv,Z score results (57).csv,Failed Pins results (57).csv,Average Trial results (58).csv,Lower Bounds Failure results (58).csv,Upper Bounds Failure results (58).csv,Z score results (58).csv,Failed Pins results (58).csv,Average Trial results (59).csv,Lower Bounds Failure results (59).csv,Upper Bounds Failure results (59).csv,Z score results (59).csv,Failed Pins results (59).csv,Average Trial results (60).csv,Lower Bounds Failure results (60).csv,Upper Bounds Failure results (60).csv,Z score results (60).csv,Failed Pins results (60).csv,Average Trial results (61).csv,Lower Bounds Failure results (61).csv,Upper Bounds Failure results (61).csv,Z score results (61).csv,Failed Pins results (61).csv,Average Trial results (62).csv,Lower Bounds Failure results (62).csv,Upper Bounds Failure results (62).csv,Z score results (62).csv,Failed Pins results (62).csv,Average Trial results (63).csv,Lower Bounds Failure results (63).csv,Upper Bounds Failure results (63).csv,Z score results (63).csv,Failed Pins results (63).csv,Average Trial results (64).csv,Lower Bounds Failure results (64).csv,Upper Bounds Failure results (64).csv,Z score results (64).csv,Failed Pins results (64).csv,Average Trial results (65).csv,Lower Bounds Failure results (65).csv,Upper Bounds Failure results (65).csv,Z score results (65).csv,Failed Pins results (65).csv,Average Trial results (66).csv,Lower Bounds Failure results (66).csv,Upper Bounds Failure results (66).csv,Z score results (66).csv,Failed Pins results (66).csv,Average Trial results (67).csv,Lower Bounds Failure results (67).csv,Upper Bounds Failure results (67).csv,Z score results (67).csv,Failed Pins results (67).csv,Average Trial results (68).csv,Lower Bounds Failure results (68).csv,Upper Bounds Failure results (68).csv,Z score results (68).csv,Failed Pins results (68).csv,Average Trial results (69).csv,Lower Bounds Failure results (69).csv,Upper Bounds Failure results (69).csv,Z score results (69).csv,Failed Pins results (69).csv,Average Trial 6391.csv,Lower Bounds Failure 6391.csv,Upper Bounds Failure 6391.csv,Z score 6391.csv,Failed Pins 6391.csv,Average Trial 6407.csv,Lower Bounds Failure 6407.csv,Upper Bounds Failure 6407.csv,Z score 6407.csv,Failed Pins 6407.csv,Average Trial 6450.csv,Lower Bounds Failure 6450.csv,Upper Bounds Failure 6450.csv,Z score 6450.csv,Failed Pins 6450.csv,Average Trial 6530.csv,Lower Bounds Failure 6530.csv,Upper Bounds Failure 6530.csv,Z score 6530.csv,Failed Pins 6530.csv
32,752.528536551,152.022935068,1056.57440669,448.482666415,606.375854492,False,False,-0.961385740865,,130.938968658,True,False,-4.08878810039,,669.697898865,False,False,-0.54485619324,,630.459129333,False,False,-0.802967046801,,621.594238281,False,False,-0.861279899716,,630.774688721,False,False,-0.800891311405,,615.075988769,False,False,-0.904156650574,,958.058479309,False,False,1.35196667967,,615.489486694,False,False,-0.901436679903,,966.873466492,False,False,1.40995126719,,621.962089538,False,False,-0.858860190761,,617.386512756,False,False,-0.888958128155,,603.366104126,False,False,-0.981183742824,,973.197883606,False,False,1.45155299729,,618.475860596,False,False,-0.881792447274,,617.99079895,False,False,-0.884983160867,,772.856025696,False,False,0.133713305402,,629.331535339,False,False,-0.81038430916,,722.429504395,False,False,-0.197990073951,,743.050064087,False,False,-0.0623489637272,,734.411895752,False,False,-0.119170444847,,936.028312683,False,False,1.20705323871,,746.971221924,False,False,-0.0365557645933,,618.636520386,False,False,-0.880735634431,,952.421234131,False,False,1.31488513552,,947.209869385,False,False,1.28060501362,,618.946907044,False,False,-0.878693925017,,633.120986938,False,False,-0.785457467711,,948.317062378,False,False,1.28788807912,,943.347724914,False,False,1.25520000175,,640.2033844,False,False,-0.738869777124,,610.879768371,False,False,-0.931759198809,,954.776702881,False,False,1.33037930257,,616.902229309,False,False,-0.892143722796,,649.83076477,False,False,-0.675541303914,,605.606124878,False,False,-0.966448987499,,955.768600464,False,False,1.33690396006,,950.282424926,False,False,1.30081614519,,608.706794739,False,False,-0.946052921211,,614.514678955,False,False,-0.907848921179,,624.726745605,False,False,-0.840674408032,,966.421012878,False,False,1.40697504776,,1022.20939636,False,False,1.77394851436,105.0,946.004478455,False,False,1.27267600653,,614.161125183,False,False,-0.910174581921,,944.228775024,False,False,1.26099550958,
33,596.047960663,161.276332566,918.600625795,273.495295531,441.133983612,False,False,-0.960549973986,,480.55166626,False,False,-0.716139141842,,546.240570068,False,False,-0.308832609238,,461.363193512,False,False,-0.835117992876,,455.938285828,False,False,-0.868755338159,,475.550598145,False,False,-0.747148453844,,444.102500915,False,False,-0.942143570169,,825.745414734,False,False,1.42424775177,,449.370155335,False,False,-0.909481279707,,823.797523499,False,False,1.41216977849,,455.487709045,False,False,-0.871549156539,,453.827583313,False,False,-0.881842828933,,443.040542602,False,False,-0.948728282855,,832.218139648,False,False,1.46438212742,,462.033679962,False,False,-0.830960616282,,459.379722595,False,False,-0.847416579317,,597.569389343,False,False,0.0094336760766,,463.833427429,False,False,-0.819801214041,,555.693916321,False,False,-0.250216778248,,570.957542419,False,False,-0.155574087309,,559.851066589,False,False,-0.224440210771,,798.307373047,False,False,1.25411713651,,572.093482971,False,False,-0.148530644953,,474.827754974,False,False,-0.751630470262,,807.937614441,False,False,1.31382981251,,799.469863891,False,False,1.26132520496,,451.407699585,False,False,-0.896847409517,,482.468074798,False,False,-0.704256378214,,813.317596436,False,False,1.34718859436,,805.825767517,False,False,1.30073522579,,476.567119598,False,False,-0.740845474123,,450.268871308,False,False,-0.903908757324,,806.784500122,False,False,1.30667988356,,453.415302277,False,False,-0.884399193094,,482.265625,False,False,-0.705511675848,,440.619419098,False,False,-0.963740550718,,810.546966553,False,False,1.33000919898,,805.794136048,False,False,1.30053909366,,444.154830933,False,False,-0.941819095918,,453.971149445,False,False,-0.880952641704,,458.514659881,False,False,-0.852780433392,,820.315002441,False,False,1.39057627496,,878.358329773,False,False,1.75047612144,106.0,803.446975708,False,False,1.2859854372,,455.762313843,False,False,-0.869846459106,,800.671585083,False,False,1.26877652266,
34,673.969535828,155.782826057,985.535187942,362.403883714,521.277671814,False,False,-0.980158518616,,646.705482483,False,False,-0.175013215738,,587.909057617,False,False,-0.552438804643,,550.032569885,False,False,-0.795575283102,,540.534637451,False,False,-0.856544342879,,557.581039429,False,False,-0.747120201535,,533.323936462,False,False,-0.902831222963,,890.667373657,False,False,1.39102520678,,527.281448364,False,False,-0.941619119235,,893.253311157,False,False,1.40762483824,,534.622299194,False,False,-0.894496782223,,536.79082489,False,False,-0.880576597625,,522.111030579,False,False,-0.974809028011,,892.172180176,False,False,1.40068485,,534.19329071,False,False,-0.897250670408,,538.349662781,False,False,-0.870570116617,,690.793510437,False,False,0.107996337175,,547.687789917,False,False,-0.810626877861,,648.866127014,False,False,-0.161143621855,,658.92502594,False,False,-0.0965736099987,,654.027008057,False,False,-0.128014931273,,866.284233093,False,False,1.23450512571,,659.060821533,False,False,-0.0957019118994,,536.974525452,False,False,-0.879397388299,,881.528839111,False,False,1.33236319135,,868.864562988,False,False,1.25106876087,,532.17049408,False,False,-0.910235392035,,560.70904541,False,False,-0.727040927967,,879.973731995,False,False,1.3223806589,,872.795501709,False,False,1.27630221452,,564.522460937,False,False,-0.702561878359,,529.411445618,False,False,-0.927946256139,,879.032325744,False,False,1.31633759065,,537.681625366,False,False,-0.874858377597,,578.117980957,False,False,-0.615289613735,,520.358131409,False,False,-0.986061225794,,881.110473633,False,False,1.32967762267,,879.653717041,False,False,1.3203264212,,524.752006531,False,False,-0.957856094116,,536.327941895,False,False,-0.883547932832,,541.011070251,False,False,-0.853486028864,,888.851936341,False,False,1.37937156458,,939.749336243,False,False,1.70609178908,107.0,868.676643372,False,False,1.24986246862,,532.407035827,False,False,-0.908716984944,,868.918235779,False,False,1.25141329686,
35,568.209983826,165.555484543,899.320952912,237.09901474,408.366069794,False,False,-0.96550056601,,454.259883881,False,False,-0.688289489532,,489.614810944,False,False,-0.474736147216,,439.880599976,False,False,-0.775144261783,,426.076221466,False,False,-0.85852644962,,447.76550293,False,False,-0.727517310761,,420.63343811,False,False,-0.891402336341,,805.600158691,False,False,1.43390100014,,414.523391724,False,False,-0.928308672628,,802.020599365,False,False,1.41227949158,,421.267864227,False,False,-0.887570230635,,419.499492645,False,False,-0.898251674303,,410.092792511,False,False,-0.955070692773,,802.984733581,False,False,1.41810312358,,428.998596191,False,False,-0.840874514177,,423.335781097,False,False,-0.875079452236,,574.65297699,False,False,0.0389174250662,,431.243312836,False,False,-0.827315817222,,531.199577332,False,False,-0.223552886795,,541.809822082,False,False,-0.159464132622,,533.019592285,False,False,-0.212559503165,,774.447982788,False,False,1.24573341397,,546.044021606,False,False,-0.13388841983,,439.862651825,False,False,-0.77525267348,,786.242797851,False,False,1.31697729391,,776.082511902,False,False,1.25560641286,,420.539146423,False,False,-0.891971883688,,446.774520874,False,False,-0.733503110979,,794.542022705,False,False,1.36710686151,,781.465103149,False,False,1.28811872293,,455.051696777,False,False,-0.683506725017,,413.870227814,False,False,-0.932253959683,,786.072631836,False,False,1.31594944505,,428.96169281,False,False,-0.841097420604,,457.294586182,False,False,-0.669959065086,,407.525150299,False,False,-0.970579947688,,789.917350769,False,False,1.33917258951,,783.978851318,False,False,1.30330244321,,413.717136383,False,False,-0.933178673418,,421.452728272,False,False,-0.886453601701,,426.74300766,False,False,-0.85449888028,,796.514923096,False,False,1.37902371462,,850.554611206,False,False,1.70543807811,108.0,781.501853943,False,False,1.28834070768,,422.990962982,False,False,-0.877162247113,,778.21307373,False,False,1.26847558378,
36,742.488689968,158.294109067,1059.0769081,425.900471834,592.64616394,False,False,-0.946608353973,,639.87979126,False,False,-0.648216786545,,668.301574707,False,False,-0.468666305387,,643.028465271,False,False,-0.628325496654,,605.012901306,False,False,-0.8684832902,,620.960014343,False,False,-0.767739724119,,599.893760681,False,False,-0.900822716191,,952.859733581,False,False,1.32898845607,,595.904129028,False,False,-0.926026633611,,969.51965332,False,False,1.43423507476,,605.729103089,False,False,-0.863958789658,,604.654121399,False,False,-0.870749830057,,587.975479126,False,False,-0.976114725638,,967.880783081,False,False,1.42388175051,,598.072090149,False,False,-0.9123308547,,603.725021362,False,False,-0.87661928434,,762.589447022,False,False,0.126983607741,,606.53175354,False,False,-0.858888162227,,724.176803589,False,False,-0.115682677562,,731.982475281,False,False,-0.0663714824839,,735.985450745,False,False,-0.0410832674804,,939.577590942,False,False,1.24508045268,,741.61227417,False,False,-0.00553662927377,,595.591331482,False,False,-0.928002686591,,951.934158325,False,False,1.32314126907,,944.095687866,False,False,1.27362287255,,594.534759522,False,False,-0.934677426206,,615.135040283,False,False,-0.804538150128,,941.183280945,False,False,1.25522416562,,948.902099609,False,False,1.30398667934,,627.346580506,False,False,-0.727393521725,,592.271972656,False,False,-0.948972252962,,947.344459534,False,False,1.29414651482,,604.627227783,False,False,-0.870919726561,,646.438079834,False,False,-0.606785752798,,590.986633301,False,False,-0.957092197304,,954.845726013,False,False,1.34153467426,,946.209243774,False,False,1.28697495445,,587.958045959,False,False,-0.97622485713,,602.692497254,False,False,-0.883142105151,,609.307907105,False,False,-0.841350216053,,956.92350769,False,False,1.35466075766,,1024.89586639,False,False,1.78406624284,109.0,936.420066834,False,False,1.22513325359,,600.946891785,False,False,-0.89416971369,,947.136116028,False,False,1.29283033504,
37,617.75422069,157.175278032,932.104776754,303.403664626,468.379680633,False,False,-0.950369179727,,504.238254547,False,False,-0.722225324263,,498.251220703,False,False,-0.760316771715,,492.478164673,False,False,-0.797046823047,,483.556705475,False,False,-0.853808034542,,495.038444519,False,False,-0.780757493847,,476.742336273,False,False,-0.897163257368,,827.780799866,False,False,1.33625708703,,478.189033508,False,False,-0.88795890123,,846.378173828,False,False,1.45457960056,,491.233867645,False,False,-0.804963443546,,480.739612579,False,False,-0.8717312915,,469.248794556,False,False,-0.944839595602,,841.016647339,False,False,1.42046783339,,480.488933564,False,False,-0.873326192549,,489.370346069,False,False,-0.816819771074,,606.853439331,False,False,-0.0693542998332,,497.041927338,False,False,-0.768010687583,,572.952285767,False,False,-0.285044413373,,592.968360901,False,False,-0.157695663718,,584.789077759,False,False,-0.209734910884,,814.869400024,False,False,1.25411058153,,579.378868103,False,False,-0.244156416121,,483.490222931,False,False,-0.85423101801,,826.219306946,False,False,1.32632236358,,825.206817627,False,False,1.31988057877,,483.220539093,False,False,-0.855946833889,,485.895401001,False,False,-0.838928496518,,823.601913452,False,False,1.30966965886,,824.126533508,False,False,1.31300746149,,492.772224426,False,False,-0.795175919704,,481.478664398,False,False,-0.867029204581,,828.570007324,False,False,1.34127828036,,481.400531769,False,False,-0.867526309662,,505.370002747,False,False,-0.715024775847,,472.656028747,False,False,-0.923161668675,,835.448852539,False,False,1.38504372045,,817.871910095,False,False,1.27321352258,,478.401786804,False,False,-0.886605295887,,482.743133545,False,False,-0.858984242532,,494.21641922,False,False,-0.785987484907,,845.407859802,False,False,1.44840614862,,881.552947998,False,False,1.6783729007,110.0,825.082809448,False,False,1.31909159859,,477.852039337,False,False,-0.890102967239,,824.932167053,False,False,1.31813316291,
38,694.365684945,146.745379398,987.856443741,400.874926149,556.992881775,False,False,-0.936130348593,,610.439819336,False,False,-0.571914877003,,619.581954956,False,False,-0.509615568789,,587.57258606,False,False,-0.727744201034,,580.719123841,False,False,-0.774447288022,,589.977226257,False,False,-0.711357721216,,574.419647217,False,False,-0.817375226534,,886.013938904,False,False,1.30599174397,,558.70639801,False,False,-0.924453550028,,906.699028015,False,False,1.44695079287,,576.262924194,False,False,-0.804814170197,,566.692550659,False,False,-0.870031716226,,552.373626709,False,False,-0.96760837594,,904.305862427,False,False,1.43064250706,,566.540763855,False,False,-0.87106607114,,568.291755676,False,False,-0.859133894273,,669.100692749,False,False,-0.172168911209,,574.949890137,False,False,-0.813761873105,,643.324378968,False,False,-0.34782223595,,662.04196167,False,False,-0.220270807896,,662.974838257,False,False,-0.213913697432,,883.405822754,False,False,1.28821867226,,659.331604004,False,False,-0.238740606926,,562.588424683,False,False,-0.897999383715,,891.892997742,False,False,1.34605473513,,884.172828674,False,False,1.29344545299,,560.668251037,False,False,-0.911084454284,,592.762008667,False,False,-0.69238075294,,884.079750061,False,False,1.29281116649,,889.777084351,False,False,1.33163579124,,600.746513367,False,False,-0.637970149129,,558.5572052,False,False,-0.925470228105,,894.183624268,False,False,1.36166426597,,580.593353272,False,False,-0.775304354658,,617.549942016,False,False,-0.523462770983,,557.164077759,False,False,-0.934963729346,,899.970321655,False,False,1.40109785776,,881.885314941,False,False,1.27785713435,,555.485893249,False,False,-0.946399758993,,569.819946289,False,False,-0.848720001726,,575.196128845,False,False,-0.812083873365,,904.68927002,False,False,1.43325524754,,951.727874756,False,False,1.75380097736,111.0,886.838775635,False,False,1.31161261417,,570.859367371,False,False,-0.841636841181,,887.063446045,False,False,1.31314363621,
39,667.641865104,150.559241545,968.760348194,366.523382014,526.982040405,False,False,-0.934249025534,,580.236953736,False,False,-0.580535013803,,581.915855408,False,False,-0.56938391039,,559.264518738,False,False,-0.719831909713,,548.783638001,False,False,-0.78944491141,,561.579521179,False,False,-0.704455886177,,539.402320862,False,False,-0.851754717455,,865.361404419,False,False,1.31323416142,,528.849555969,False,False,-0.921845166795,,887.03868103,False,False,1.45721254753,,550.02432251,False,False,-0.781204404242,,535.888069153,False,False,-0.875096039267,,524.90927887,False,False,-0.948016108275,,883.994537354,False,False,1.43699363805,,536.842277527,False,False,-0.868758279034,,539.003173828,False,False,-0.854405813656,,653.980583191,False,False,-0.0907369203839,,546.840393066,False,False,-0.802351757341,,618.160217285,False,False,-0.328652345157,,637.178710938,False,False,-0.202333339713,,631.70930481,False,False,-0.238660609111,,861.066642761,False,False,1.28470876761,,631.748344421,False,False,-0.238401311765,,536.581130981,False,False,-0.870492789267,,872.27747345,False,False,1.35917002667,,862.509262085,False,False,1.29429050639,,530.049766541,False,False,-0.91387348363,,556.620986938,False,False,-0.737389993642,,862.041656494,False,False,1.29118471503,,867.541313171,False,False,1.32771290567,,564.796569824,False,False,-0.683088558526,,533.511108399,False,False,-0.890883583956,,872.80141449,False,False,1.36264999266,,542.434799194,False,False,-0.831613288063,,577.387657166,False,False,-0.599459767545,,527.803199768,False,False,-0.928794964035,,876.189102173,False,False,1.38515068838,,857.518882752,False,False,1.26114488688,,530.685470581,False,False,-0.909651198541,,537.065719605,False,False,-0.867274198246,,544.591018677,False,False,-0.817291885669,,882.463249207,False,False,1.42682296947,,921.66557312,False,False,1.68720103402,112.0,865.885765076,False,False,1.31671691447,,536.048316956,False,False,-0.874031688776,,866.902290344,False,False,1.32346857752,
40,564.826204354,159.163640548,883.15348545,246.498923258,419.121269226,False,False,-0.915441080804,,444.887702942,False,False,-0.753554649788,,451.668926239,False,False,-0.710949295489,,441.256294251,False,False,-0.776370216702,,430.177192688,False,False,-0.845978460925,,444.694458008,False,False,-0.754768777168,,433.514022827,False,False,-0.8250136845,,765.439865113,False,False,1.26042392639,,426.902492523,False,False,-0.866552884541,,787.297088623,False,False,1.39774940749,,439.263412476,False,False,-0.788891177948,,432.373744965,False,False,-0.832177870105,,411.835441589,False,False,-0.961216784425,,787.12436676,False,False,1.39666422332,,417.330863953,False,False,-0.926689914189,,430.499351501,False,False,-0.843954388013,,551.289260864,False,False,-0.0850504766228,,428.175598144,False,False,-0.858554163118,,524.347457886,False,False,-0.254321566966,,538.395599365,False,False,-0.166059314161,,544.976318359,False,False,-0.12471369671,,772.472305298,False,False,1.3046076367,,537.70463562,False,False,-0.170400530174,,424.625698089,False,False,-0.880857624153,,778.223533631,False,False,1.34074169541,,775.502685547,False,False,1.3236470369,,424.27205658,False,False,-0.883079497871,,439.292339325,False,False,-0.788709435124,,768.005401611,False,False,1.27654278677,,777.865364075,False,False,1.3384913727,,438.939128876,False,False,-0.790928600557,,424.601516724,False,False,-0.881009551852,,779.444496155,False,False,1.34841281,,432.984779358,False,False,-0.828338837578,,454.514438629,False,False,-0.693071390834,,417.48015976,False,False,-0.925751912227,,782.164611816,False,False,1.36550286682,,776.76738739,False,False,1.33159295871,,413.962787628,False,False,-0.947851005458,,432.244514465,False,False,-0.832989804909,,437.220664978,False,False,-0.801725437647,,795.377784729,False,False,1.44851914408,,828.939376831,False,False,1.65938132332,113.0,772.999450684,False,False,1.30791960785,,433.064682007,False,False,-0.827836821861,,777.005531311,False,False,1.33308917933,
41,579.526969692,164.362334487,908.251638666,250.802300718,424.111881256,False,False,-0.945563890419,,455.245578766,False,False,-0.756142770264,,124.093185425,True,False,-2.77091333418,,124.362163544,True,False,-2.7692768393,,442.241512298,False,False,-0.835261057968,,456.251831055,False,False,-0.750020611608,,435.6705513,False,False,-0.87523956654,,793.628250122,False,False,1.30261766541,,426.509933472,False,False,-0.930973855402,,817.643028259,False,False,1.44872643304,,439.669872284,False,False,-0.850907221807,,435.489685059,False,False,-0.876339978275,,419.907600403,False,False,-0.971143235385,,806.605545044,False,False,1.38157307184,,426.207294464,False,False,-0.932815147134,,437.138217926,False,False,-0.866310108153,,577.867202759,False,False,-0.0100982195126,,436.631290436,False,False,-0.869394315323,,547.535842896,False,False,-0.194637821958,,559.269096374,False,False,-0.123251311687,,564.25868988,False,False,-0.0928940311007,,788.705886841,False,False,1.2726694215,,563.766799927,False,False,-0.0958867481079,,433.354347229,False,False,-0.889331627706,,800.712516785,False,False,1.34571918672,,794.887687683,False,False,1.31028023338,,433.736335755,False,False,-0.887007564066,,452.722244263,False,False,-0.771495037626,,787.616615295,False,False,1.26604216381,,797.322601318,False,False,1.32509453766,,458.072628021,False,False,-0.738942666213,,428.733898163,False,False,-0.917442989599,,796.676727295,False,False,1.32116496325,,446.828765869,False,False,-0.80735166142,,475.021331787,False,False,-0.635824735826,,423.919330597,False,False,-0.94673539154,,799.106277466,False,False,1.33594663558,,794.926521301,False,False,1.31051650174,,422.933986664,False,False,-0.952730341273,,442.12096405,False,False,-0.835994487853,,442.966972351,False,False,-0.830847272686,,810.949951172,False,False,1.40800495565,,861.498687744,False,False,1.7155494836,114.0,790.804840088,False,False,1.28543970281,,440.584915161,False,False,-0.845339992064,,801.177742005,False,False,1.34854967231,
42,536.026656233,158.70701024,853.440676713,218.612635753,387.12789917,False,False,-0.938198992206,,414.381824494,False,False,-0.7664742191,,433.606590271,False,False,-0.645340529112,,426.295578003,False,False,-0.691406624472,,405.081871033,False,False,-0.825072471608,,421.200325012,False,False,-0.723511400329,,403.659854889,False,False,-0.834032480001,,742.462783813,False,False,1.30073729742,,389.157527923,False,False,-0.925410466038,,756.227378845,False,False,1.38746689437,,404.906013489,False,False,-0.82618053573,,399.402896881,False,False,-0.860855227159,,383.025016785,False,False,-0.964050921361,,752.958480835,False,False,1.36686983312,,387.855159759,False,False,-0.933616582214,,401.399730682,False,False,-0.848273339325,,529.639640808,False,False,-0.0402440661897,,399.014282226,False,False,-0.863303856581,,498.255290985,False,False,-0.237994309076,,510.632026672,False,False,-0.160009501296,,514.837844849,False,False,-0.133508982068,,743.953582764,False,False,1.31013070069,,510.216579437,False,False,-0.16262720063,,392.247283936,False,False,-0.905942163992,,754.528106689,False,False,1.37675991833,,746.710121155,False,False,1.32749942553,,395.799530029,False,False,-0.88355974945,,417.611415863,False,False,-0.746124825808,,738.152046204,False,False,1.27357568935,,746.212791443,False,False,1.32436579135,,416.495983124,False,False,-0.753153077034,,395.375808716,False,False,-0.886229583081,,751.607681274,False,False,1.35835855464,,404.094394684,False,False,-0.831294479997,,434.851055145,False,False,-0.637499256869,,387.800174713,False,False,-0.933963038531,,747.187469482,False,False,1.33050715863,,745.358322144,False,False,1.3189818496,,386.698829651,False,False,-0.940902524447,,403.583343506,False,False,-0.834514572021,,409.885684967,False,False,-0.794804029609,,762.788688659,False,False,1.42880917537,,799.538925171,False,False,1.6603694351,115.0,738.030075073,False,False,1.27280715915,,406.605319977,False,False,-0.815473343367,,749.059997559,False,False,1.34230580617,
43,546.179114205,161.808952565,869.797019335,222.561209075,393.03622055,False,False,-0.946442648735,,424.318325043,False,False,-0.753115246287,,488.398960113,False,False,-0.357088734434,,468.747184753,False,False,-0.478539216923,,409.127502441,False,False,-0.846996470782,,426.39333725,False,False,-0.740291405737,,412.728485108,False,False,-0.824741937834,,756.161865234,False,False,1.29772022932,,397.466686249,False,False,-0.919061804671,,773.772956848,False,False,1.40655902554,,412.45280838,False,False,-0.826445655231,,404.98897934,False,False,-0.872573072301,,390.198703766,False,False,-0.963978864993,,770.593635559,False,False,1.38691041377,,394.498420715,False,False,-0.937406064901,,408.318885803,False,False,-0.851993824917,,542.321784973,False,False,-0.0238387874758,,404.295585632,False,False,-0.876858334,,507.111034393,False,False,-0.241445724679,,521.798423767,False,False,-0.150675781848,,528.533805847,False,False,-0.109050260063,,754.398216248,False,False,1.28682065326,,522.851837158,False,False,-0.144165552505,,402.034130097,False,False,-0.890834418143,,765.1902771,False,False,1.35351696815,,760.568832397,False,False,1.32495584944,,405.209838867,False,False,-0.871208132202,,419.839092254,False,False,-0.780797477196,,750.965148926,False,False,1.26560385859,,762.438041687,False,False,1.33650780166,,426.623500824,False,False,-0.738868965443,,400.288833618,False,False,-0.901620573363,,766.062896728,False,False,1.35890986894,,412.483322144,False,False,-0.826257076274,,441.588535309,False,False,-0.646383140353,,396.728916168,False,False,-0.923621318027,,764.227577209,False,False,1.34756735983,,759.819282532,False,False,1.3203235355,,391.810642242,False,False,-0.954016879261,,414.184947967,False,False,-0.815740811279,,414.080978394,False,False,-0.816383356528,,772.360572815,False,False,1.39783031176,,813.506896973,False,False,1.65211985202,116.0,758.394432068,False,False,1.31151777759,,409.88526535,False,False,-0.842313399192,,759.785072327,False,False,1.32011211207,
